transaction_id,account_id,transaction_date,transaction_type,amount,channel
17867,566,2025-08-19,Перевод,-44111.07,Отделение
17868,157,2025-06-03,Погашение кредита,-54736.0,Колл-центр
17869,759,2025-12-06,Списание,-10870.96,Колл-центр
17870,975,2024-02-07,Погашение кредита,-24241.7,Колл-центр
17871,335,2025-12-25,Погашение кредита,-115242.33,Онлайн
17872,591,2024-11-09,Перевод,-93249.42,Отделение
17873,291,2025-12-18,Пополнение,22277.19,Банкомат
17874,248,2025-11-06,Пополнение,66416.3,Банкомат
17875,184,2025-03-18,Перевод,-15830.61,Банкомат
17876,237,2024-12-09,Оплата услуг,-56983.65,Отделение
17877,176,2025-12-24,Перевод,-99321.45,Банкомат
17878,579,2025-05-07,Перевод,-29451.77,Банкомат
17879,172,2024-05-12,Оплата услуг,-113204.98,Банкомат
17880,270,2024-12-21,Погашение кредита,-74354.48,Онлайн
17881,991,2024-09-30,Перевод,-108205.28,Отделение
17882,631,2024-09-14,Списание,-42535.78,Отделение
17883,712,2025-12-30,Списание,-2944.69,Отделение
17884,52,2025-07-25,Оплата услуг,-32648.11,Онлайн
17885,817,2025-10-12,Списание,-146764.18,Колл-центр
17886,189,2025-11-04,Оплата услуг,-84839.47,Отделение
17887,44,2025-06-22,Списание,-100184.58,Онлайн
17888,973,2025-11-07,Пополнение,91405.46,Онлайн
17889,264,2023-08-04,Оплата услуг,-147681.25,Банкомат
17890,379,2025-12-03,Списание,-10023.71,Колл-центр
17891,805,2025-10-19,Оплата услуг,-15713.92,Банкомат
17892,410,2025-10-29,Списание,-119543.59,Банкомат
17893,761,2025-10-13,Погашение кредита,-35576.87,Банкомат
17894,462,2023-12-27,Оплата услуг,-134754.68,Банкомат
17895,583,2025-06-27,Пополнение,75561.64,Колл-центр
17896,791,2025-05-21,Оплата услуг,-45207.92,Онлайн
17897,517,2025-10-07,Перевод,-27069.5,Банкомат
17898,495,2025-11-21,Списание,-135899.29,Отделение
17899,440,2024-07-28,Списание,-141454.68,Онлайн
17900,277,2025-11-20,Списание,-123844.59,Отделение
17901,400,2025-06-28,Пополнение,141291.53,Колл-центр
17902,292,2025-04-13,Списание,-24824.53,Онлайн
17903,837,2024-10-14,Списание,-100536.92,Колл-центр
17904,815,2025-11-23,Пополнение,17961.77,Отделение
17905,536,2025-10-16,Списание,-116923.58,Отделение
17906,325,2025-11-08,Оплата услуг,-117351.3,Банкомат
17907,539,2025-09-13,Оплата услуг,-41276.51,Отделение
17908,533,2025-11-02,Пополнение,96544.04,Онлайн
17909,833,2023-11-22,Списание,-90435.8,Колл-центр
17910,24,2025-07-18,Списание,-140687.85,Отделение
17911,518,2025-10-15,Оплата услуг,-31679.95,Колл-центр
17912,410,2025-07-29,Пополнение,56235.01,Онлайн
17913,191,2025-11-05,Перевод,-143899.37,Банкомат
17914,822,2023-09-25,Оплата услуг,-78137.86,Банкомат
17915,356,2025-02-25,Перевод,-13403.56,Колл-центр
17916,203,2025-11-28,Погашение кредита,-143629.27,Банкомат
17917,196,2024-04-09,Списание,-96307.49,Онлайн
17918,758,2024-11-06,Перевод,-7156.58,Онлайн
17919,221,2025-07-03,Погашение кредита,-50151.65,Отделение
17920,630,2025-12-24,Погашение кредита,-78666.19,Колл-центр
17921,328,2025-07-25,Погашение кредита,-51679.41,Колл-центр
17922,95,2025-08-18,Перевод,-85448.12,Отделение
17923,874,2025-12-30,Перевод,-111011.9,Банкомат
17924,847,2025-03-22,Оплата услуг,-149441.35,Колл-центр
17925,915,2024-01-26,Оплата услуг,-26152.44,Отделение
17926,850,2024-09-21,Перевод,-98679.92,Онлайн
17927,896,2025-09-02,Списание,-67143.63,Колл-центр
17928,726,2025-07-08,Пополнение,126082.76,Отделение
17929,448,2025-12-03,Перевод,-136266.05,Банкомат
17930,482,2025-01-31,Погашение кредита,-112144.57,Банкомат
17931,90,2025-12-20,Погашение кредита,-32640.26,Отделение
17932,856,2025-12-07,Пополнение,25637.68,Банкомат
17933,424,2025-07-20,Перевод,-108936.77,Онлайн
17934,353,2025-11-16,Списание,-73341.68,Банкомат
17935,575,2025-04-30,Пополнение,19175.44,Отделение
17936,835,2025-02-09,Пополнение,129807.98,Онлайн
17937,179,2025-07-07,Погашение кредита,-134720.67,Банкомат
17938,962,2025-08-02,Погашение кредита,-36599.2,Онлайн
17939,728,2025-11-17,Списание,-21308.52,Отделение
17940,804,2025-10-28,Пополнение,86469.89,Онлайн
17941,359,2024-12-04,Оплата услуг,-54542.36,Колл-центр
17942,806,2025-10-07,Погашение кредита,-112837.54,Отделение
17943,353,2025-05-22,Погашение кредита,-42495.89,Колл-центр
17944,525,2025-12-26,Пополнение,104833.81,Банкомат
17945,353,2025-05-19,Погашение кредита,-132123.12,Банкомат
17946,538,2025-01-09,Списание,-132849.96,Колл-центр
17947,256,2025-09-15,Оплата услуг,-106223.04,Онлайн
17948,620,2025-12-12,Списание,-14977.0,Банкомат
17949,221,2025-11-20,Пополнение,25872.98,Отделение
17950,695,2025-09-14,Пополнение,127355.86,Колл-центр
17951,747,2025-08-12,Перевод,-61343.45,Банкомат
17952,720,2025-10-18,Пополнение,140464.92,Онлайн
17953,715,2025-06-21,Списание,-32591.73,Отделение
17954,206,2025-10-08,Списание,-82195.66,Отделение
17955,81,2025-12-24,Оплата услуг,-147886.85,Колл-центр
17956,550,2025-11-29,Перевод,-12741.14,Колл-центр
17957,324,2025-03-18,Пополнение,94591.65,Колл-центр
17958,941,2025-06-14,Пополнение,56522.22,Банкомат
17959,685,2025-06-08,Пополнение,45876.9,Онлайн
17960,299,2024-10-09,Погашение кредита,-47285.13,Банкомат
17961,752,2025-03-30,Списание,-17209.02,Отделение
17962,130,2025-03-11,Перевод,-30945.89,Банкомат
17963,707,2024-01-05,Пополнение,9085.55,Отделение
17964,281,2025-03-15,Пополнение,95688.22,Колл-центр
17965,604,2025-03-27,Погашение кредита,-78797.15,Онлайн
17966,771,2025-12-12,Пополнение,121425.57,Колл-центр
17967,591,2024-10-18,Оплата услуг,-133639.92,Онлайн
17968,400,2025-07-31,Перевод,-123855.76,Банкомат
17969,382,2025-03-08,Перевод,-9547.41,Колл-центр
17970,25,2025-12-14,Погашение кредита,-136185.84,Банкомат
17971,805,2025-12-20,Оплата услуг,-37521.33,Колл-центр
17972,644,2025-11-01,Перевод,-69073.12,Онлайн
17973,540,2024-12-08,Пополнение,40859.8,Банкомат
17974,503,2024-10-15,Погашение кредита,-131886.33,Отделение
17975,806,2025-12-01,Списание,-146167.73,Отделение
17976,401,2025-12-22,Перевод,-115437.78,Колл-центр
17977,985,2024-09-12,Перевод,-105186.37,Отделение
17978,255,2024-08-26,Оплата услуг,-125850.67,Банкомат
17979,46,2025-02-25,Погашение кредита,-86722.02,Онлайн
17980,488,2025-08-12,Списание,-139398.14,Онлайн
17981,842,2025-09-18,Пополнение,11421.84,Онлайн
17982,451,2025-01-22,Перевод,-123107.85,Онлайн
17983,553,2023-07-10,Списание,-62190.3,Онлайн
17984,390,2025-11-24,Перевод,-41290.66,Отделение
17985,429,2025-12-07,Оплата услуг,-8661.13,Колл-центр
17986,825,2025-11-05,Оплата услуг,-94087.81,Онлайн
17987,632,2025-12-11,Пополнение,84302.76,Онлайн
17988,71,2025-10-29,Списание,-37089.39,Онлайн
17989,229,2024-03-13,Списание,-120604.6,Банкомат
17990,147,2025-12-01,Перевод,-58584.27,Онлайн
17991,980,2024-11-30,Пополнение,62815.29,Отделение
17992,737,2025-07-27,Пополнение,26882.16,Колл-центр
17993,647,2025-05-23,Перевод,-122045.34,Онлайн
17994,352,2025-11-14,Списание,-45721.99,Банкомат
17995,750,2025-08-17,Перевод,-74042.53,Банкомат
17996,895,2025-12-31,Погашение кредита,-40241.1,Отделение
17997,705,2025-07-29,Погашение кредита,-9209.64,Отделение
17998,454,2024-11-13,Перевод,-39303.99,Онлайн
17999,591,2025-07-07,Оплата услуг,-93275.94,Онлайн
18000,444,2025-08-24,Оплата услуг,-117817.98,Колл-центр
18001,136,2025-05-30,Перевод,-119793.57,Банкомат
18002,832,2025-09-29,Оплата услуг,-113969.25,Банкомат
18003,942,2025-06-12,Пополнение,133411.91,Онлайн
18004,34,2025-12-01,Пополнение,149410.78,Банкомат
18005,666,2025-08-30,Перевод,-96760.75,Банкомат
18006,141,2024-11-15,Пополнение,54080.01,Банкомат
18007,296,2025-12-22,Перевод,-114988.89,Колл-центр
18008,681,2025-12-23,Пополнение,124329.85,Онлайн
18009,948,2025-11-21,Списание,-34428.98,Онлайн
18010,965,2025-05-04,Пополнение,6121.35,Онлайн
18011,346,2025-07-17,Списание,-73208.53,Колл-центр
18012,663,2024-04-16,Списание,-18943.69,Банкомат
18013,978,2025-09-26,Пополнение,134678.71,Колл-центр
18014,750,2025-12-03,Списание,-34164.71,Банкомат
18015,892,2025-12-12,Погашение кредита,-108997.48,Отделение
18016,531,2025-09-30,Списание,-16041.47,Онлайн
18017,153,2025-12-13,Погашение кредита,-88923.68,Банкомат
18018,622,2023-04-25,Оплата услуг,-73977.82,Колл-центр
18019,361,2024-06-25,Списание,-83201.61,Колл-центр
18020,252,2025-08-29,Списание,-129115.55,Банкомат
18021,361,2024-06-11,Погашение кредита,-99829.51,Банкомат
18022,615,2025-12-06,Перевод,-135347.24,Колл-центр
18023,214,2025-12-22,Пополнение,142867.54,Онлайн
18024,141,2023-04-12,Оплата услуг,-119486.49,Колл-центр
18025,742,2025-10-29,Списание,-127245.58,Отделение
18026,941,2024-12-08,Пополнение,113379.31,Онлайн
18027,708,2025-10-19,Перевод,-4433.48,Онлайн
18028,585,2023-11-15,Списание,-113559.41,Онлайн
18029,999,2025-07-31,Перевод,-148573.13,Онлайн
18030,77,2025-12-21,Перевод,-103605.26,Онлайн
18031,278,2025-09-19,Погашение кредита,-43629.6,Колл-центр
18032,517,2023-06-05,Перевод,-301.46,Колл-центр
18033,536,2025-09-24,Списание,-35833.28,Колл-центр
18034,333,2025-12-26,Погашение кредита,-83413.15,Колл-центр
18035,854,2024-08-22,Списание,-24572.13,Банкомат
18036,484,2024-08-30,Пополнение,135240.6,Отделение
18037,195,2024-07-10,Списание,-50634.07,Банкомат
18038,328,2025-11-06,Пополнение,44566.08,Онлайн
18039,536,2025-10-19,Списание,-87998.66,Отделение
18040,215,2025-11-12,Списание,-36385.76,Отделение
18041,810,2025-10-23,Оплата услуг,-65071.73,Банкомат
18042,384,2024-10-23,Списание,-12009.4,Отделение
18043,812,2025-12-07,Перевод,-141414.38,Онлайн
18044,210,2025-06-10,Погашение кредита,-39459.23,Онлайн
